What Is This Thing Called Love,Sophisticated Lady
What Kind Of Fool Am I?,Harold Mabern
What Makes The Irish Heart Beat,Torsten Goods
What Now My Love?,Freddy Cole
What Now My Love,Sinatra Tribute Band feat. Kent Stetler & Britta Medeiros
What the World Need Now Is Love,Five Play
What The World Needs Now Is Love,Karima
What The World Needs Now Is Love,Stanley Turrentine
What The World Needs Now Is Love,Toughest Tenors
What Will I Tell My Heart?,Jim Tomlinson
What Will Santa Say,Mark Shane's X-Mas Allstars
What Would I Do Without You,Lizz Wright
What Would I Do Without You,Stanley Turrentine
What Would She Do,Jazzmin
What'd I Say,Jimmy Smith
"Whatever Lola Wants, Lola Gets",Kate McGarry
Whatever possess'd me,Joe Lovano Nonet
What's Art,Interkantonale Blasabfuhr
What's New?,Boz Scaggs
What's New?,Ernst Höllerhagen Quartet
What's New,J. J. Johnson
What's New?,John Coltrane
What's New?,Phineas Newborn
What's Wrong With Me?,Marlene VerPlanck
What's Your Story Morning Glory,Mary Lou Williams
When A Man Loves A Woman,Christina Elisabeth Jaccard
When A Man Loves A Woman,Houston Person
When A Man Loves A Woman,Manu Dibango
When A Woman Loves A Man,Ranee Lee
When Did You Leave Heaven,Charles Brown
When I Fall In Love,Ben Webster
When I Fall In Love,Blue Mitchell
When I Fall In Love,Jan Lundgren Trio
When I Fall In Love,Tete Montoliu
When I Grow Too Old To Dream,Diana Krall
When I Grow Too Old To Dream,Jackie Ryan
When I Grow Too Old To Dream,Julien Brunetaud Trio
When I Grow Too Old To Dream,The Bowler Hats
When I Leave,Mannish Boys feat. Little Sammy Davis
When I Take My Sugar To Tea,John Pizzarelli
When I'm Gone,Marco Marchi and The Mojo Workers / Memb.
When In Rome,Sarah McKenzie
When It's Sleepy Time Down South,Stephen Riley
When I've Been Drinkin',Carrie Smith
When Lights Are Low,James Chirillo
When Lights Are Low,Steve Kuhn
When Love Fades,Joe Pass
When Love Is New,Friends 4 Friends & Sandy Patton
When My Baby Left Me,Sweet Screamin' Jones
When My Dreamboat Comes Home,Illinois Jacquet
When My Dreamboat Comes Home,Leroy Jones
When my sugar walks down the street,Oscar Peterson
When Somebody Thinks You're Wonderful,Eric Clapton
When Something Is Wrong With My Baby,Vera Kaa
When Sunny Gets Blue,Anita O'Day
When Sunny Gets Blue,Claus Raible & the BOP-chestra
When Sunny Gets Blue,Mel Tormé
When Sunny Gets Blue,Paolo Fresu Quartet
When The Party's Over,Jon Cleary
When The Roll Is Called Up Yonder,Hampton Hawes
When The Saints Go Marching In,Starry Crown Quartet
When The Sun Goes Down,Uptown Vocal Jazz Quartet
When We're Alone,Kyla Brox
When Will It Be Christmas?,Martin Schrack & Guests
When Will You Tell Him About Me?,Toronzo Cannon
When Your Lover Has Gone,Billie Holiday Orchestra / Memb.
When Your Lover Has Gone,"David ""Fathead"" Newman"
When Your Lover Has Gone,Pierre Cavalli Trio
When You're Smiling,Big Band Liechtenstein
When You're Smiling,Erroll Garner
When You're Smiling,Georges Burki & Dani Solimine
When You're Smiling,Joe Williams & Dave Pell's Prez Conference
Where Begins The Night?,Lia Pale feat. Juraj Bartos
Where Do I Go From Here?,Horace Silver
Where Do You Start?,Brad Mehldau Trio
Where Is The Love,Young-Holt Unlimited
Where Or When,Carla Cook
Where Or When,Dave Bennett
Where Or When,Emanuele Cisi
Where Or When,Frank Sinatra
Where Or When,Jim Hall Trio
Where Or When,Mary Stallings With The Gene Harris Quartet
Where Or When,Tierney Sutton
Where Or When,Wild Bill Davis Super Trio
Where The Blue Of The Night,Walter Weber And His International New Orleans Jazzband
Where Will I Go,Bob Wilber Quintet
Where'd My Good Friend Go?,Jimmy Thackery & The Drivers
Where's That Summer,Prof Lajos Dudas
Where's The Man?,Timo Lassy
Whirly Bird,Dani Felber Big Band Explosion
Whisper Not,Cheryl Conley
Whisper Not,Erwin Müller Trio
Whisper Not / Love Me Or Leave Me (Medley),Mel Tormé & George Shearing
Whisper Not,Organic Quartet
Whisper Not,Oscar Peterson Trio
Whisper Not,Peggy Lee
Whisper Not,Robert Lakatos Trio
Whisper Not,Ron Carter
Whisper Not,WitchCraft
Whisperin',Benny Carter meets Oscar Peterson
Whispering,Tartamella Django's Clan
Whistlin' Past The Graveyard,Holly Cole
White & Green,Nicole Jo
White Christmas,Bill O'Connell
White Christmas,Buddha's Gamblers
White Christmas,Clyde McPhatter
White Christmas,Dave Koz & Brenda Russell
White Christmas,Ella Fitzgerald
White Christmas,Jimmy Smith
White Christmas,John Pizzarelli
White Christmas,Lee Ritenour
White Christmas,Lionel Hampton
White Christmas,Louis Armstrong
White Christmas,Mic Oechsners Grappellissimo
White Christmas,Michael Bublé
White Christmas,Nancy Wilson
White Christmas,Oliver Jones
White Christmas,Otis Redding
White Christmas,Paolo Fresu Quintet feat. Daniele Di Bonaventura
White Christmas,Sinatra Tribute Band & Max Neissendorfer
White Christmas,Till Brönner
White Christmas,Tony Bennett & Dexter Gordon
White Russian Waltz,Jason Raso
Who Are You?,Vince Benedetti
Who Can I Turn To?,Bob Brookmeyer Quartet
Who Can I Turn To?,Gerald Wilson Orchestra
Who Cares?,Howard Alden
Who Cares,Tony Bennett
"Who, Me?",Dani Felber Big Band
Who She Do,Joe Williams
Who Took The Merry Out Of Christmas?,Staple Singers
Who Walks In When I Walk Out,Louis Armstrong & Ella Fitzgerald
Who Was That Lady?,Dean Martin with The Capitol Studio Orchestra
Who Will Comfort Me,Melody Gardot
Who Will The Next Fool Be ?,Diane Schuur
Who Will The Next Fool Be?,Charles Brown
Whoa Babe,Dan Barrett's International Swing Party
Wholly Cats,Michel Pastre Quintet
Whoopin' Blues,"Dee Dee Bridgewater, Irvin Mayfield & New Orleans Jazz Orchestra"
Who's Been Talkin',Lucky Peterson
Who's Been Talkin',Manu Hartmann & Band
Who's Been Talking,Tcha Simmons
Who's First,Traffic Jam (CH)
Who's Gonna Sing The Blues For You?,Philipp Fankhauser
Who's Got the Action?,Dean Martin with Big Bad Voodoo Daddy
Who's Got The Action,Matt Dusk
Who's Sorry Now,Bernd Lhotzky & Paolo Alderighi
Who's Sorry Now,Hot Hermits
Who's Sorry Now,Willy Schmid Quartett
Whoza Mitwana,Sumpf Blues Band
Why Am I Treated So Bad,Nils Landgren Funk Unit
Why Am I Treated So Bad,Robi Weber Trio feat. Patrick Bianco
Why Are People Like That?,"Clarence ""Gatemouth"" Brown"
Why Are We Afraid?,Art Pepper
Why Do I Love You,André Previn
Why Do I Love You?,Blue Mitchell
Why Do I Love You?,Charlie Parker
Why Do I Love You?,Helen Carr
Why Do I Love You,Margaret Whiting
Why Do I Love You?,Statesmen Of Jazz
Why Don't We Do This More Often?,Doris Day
Why Don´t You Do Right,Charly Antolini and the Ladies of Jazz
Why Don't You Do Right?,Robi Weber Quartet
Why Don't You Do Right?,Shirley Horn
Why Don't You Do Right,Terry Blaine & Mark Shane
Why Don't You Do Right? (Get Me Some Money Too),Peggy Lee
Why Don't You Hold Me Back,Lily Moe And The Barnyard Stompers feat. Andreas Knecht
Why Get Up,Austrian Blues Unit
Why Not,Angela Frontera
Why Not,Houston Person
Why Not,Larry Vuckovich
Why Should I Care,Barbara Balzan
Why Try To Change,Benny Bailey
Wichita Lineman,Raphael Wressnig & The Soul Gift Band
Wild Is Love,Freddy Cole
Wild Man Blues,Nicholas Payton
Will It Go 'Round In Circles,Blake Aaron
Will It Go'round In Circles,Dussex' Soultrain
Will You Still Be Mine,Erroll Garner
Will You Still Be Mine,Philipp Stauber
Will You Still Love Me Tomorrow?,Dianne Reeves
Will You Still Love Me Tomorrow,Inger Marie Gundersen
Willie'O,Jean-Philippe O'Neill Quartet
Willow Weep For Me,Andy Aitchison Quartet
Willow Weep For Me,Avishai Cohen
Willow Weep For Me,Bill Mays Trio
Willow Weep For Me,Brass Joy / Memb.
Willow Weep for Me,Dorothy Donegan
Willow Weep For Me,Jenny Evans
Willow Weep For Me,Lisette Spinnler & Voice It
Willow Weep For Me,Lucky Thompson
Willow Weep For Me,Roy Eldridge
Willow Weep For Me,Ruth Cameron
Willow Weep For Me,Tommy Flanagan
Will's Chill,David Benoit
Willy,Max Jendly Jazz Trio
Wind Cries Mary,Jamie Cullum
Wind Song,Gregory Porter
Windmills Of Your Mind,David Sanborn feat. Randy Crawford
Windmills Of Your Mind,Sting
Windy City Blues,"Werner ""Wieni"" Keller"
Windy Wendy,Mundell Lowe & Hendrik Meurkens
Winter,Stephan Urwyler
Winter Dreams,Eddie Higgins Trio
Winter Song,Enrico Pieranunzi Trio
Winter Song,Stefan Aeby Trio
Winter Weather / I've Got My Love To Keep Me Warm,Mason Embry Trio
Winter wonderland,Antonio Hart
Winter Wonderland,Aretha Franklin
Winter Wonderland,Boots Randolph
Winter Wonderland,Chet Baker Quartet
Winter Wonderland,Daniel Spichiger & Band feat. Phoebe Fuller
Winter Wonderland,Dave Koz
Winter Wonderland,Diana Krall feat. Clayton/Hamilton Orchestra
Winter Wonderland,Etta James
Winter Wonderland,Fabrizio Bosso Quartet
Winter Wonderland,George Shearing Quintet
Winter Wonderland,Glenn Miller Orchestra
Winter Wonderland,"Jack ""Brother"" McDuff feat. John Hart"
Winter Wonderland,Jose Conde
Winter Wonderland,Laura Fygi
Winter Wonderland,Martin Schrack & Guests feat. Sandy Patton
Winter Wonderland,Ramsey Lewis Trio
Winter Wonderland,Ray Brown Trio & Nancy King
Winter Wonderland,Rod Stewart feat. Michael Bublé
Winter Wonderland,Scott Hamilton
Winter Wonderland,Shirley Horn
Winter Wonderland,Spyro Gyra
Winter Wonderland,Till Brönner feat. Stevie Woods
Winter Wonderland,Wynton Marsalis
Wish You Well,Philipp Fankhauser
Wisteria,Steve Kuhn Trio
Witchcraft,Bireli Lagrene
Witchcraft,Buddy Emmons
Witchcraft,Paula West
Witchcraft,Sinatra Tribute Band & Kent Stetler
With A Little Help From My Friends,Matthias Spillmann Septet
With A Song In My Heart,Philip Catherine
With You In Mind,Allen Toussaint
With You It Was So Very Beautiful,Jimmy Rosenberg
Without You,Wes Montgomery
Witness,Neville Brothers
Woke Up This Morning,Philipp Fankhauser / The Checkerboard Blues Band
Woman Of Ireland,Didier Squiban
Woman You Must Be Crazy,T-Bone Walker
Wonder Why,Claire Martin with Kenny Barron
Wonderful Christmas Time [= Christmastime] (The Mood Is Right...),Ritz
Wonderful Christmastime,John Pizzarelli
Wonderful World,Sam Cooke
Wonderin' Blues,Johnnie Bassett & The Blues Insurgents
Wonderwall,Paul Anka
Won't Be Long,Soul Jam
Words,Larry Goldings
Work Song,Benny Golson
Work Song,Cannonball Adderley
Work Song,"Rosewelt ""Baby Face"" Willette"
Work Song,Sammy Davis Jr. & The Count Basie Orchestra
Work Song,Thorsten Goods
Working Hard For The Joneses,Howard Johnson and Gravity
Worryin' The Life Out Of Me,Chet Baker
Wouldn't It Be Lovely,Billy Taylor Trio
Wouldn't It Be Loverly,Emma Pask
Wouri,Manu Dibango
Wrap Your Troubles In Dreams,Laurent Marode
Wrap Your Troubles In Dreams (And Dream Your Troubles Away),Keith Jarrett
Wrap Your Troubles In Dreams (And Dream Your Troubles Away),Saxophone Connection
Wrap Yourself In A Christmas Package,Randy Greer and Ignasi Terraza Trio
Wrapped Tight,Coleman Hawkins
Wrong Side Of The Road,Claudia Bettinaglio
Wrong Together,Steve Kuhn
X Marks The Spot (Marie Laveau),Joe Sample
Xaba,Irène Schweizer
Xmas Baby,Riff Ruffin
Xmas Twist,Twistin' Kings
XO,Sugar Ray & The Bluetones
Y cómo sería con cinco?,Michael Fleiner y su Septeto Internacional
Y deja,Manuel Galbán
Ya no me quieres (Bolero for Tito),Ray Mantilla
Yaht Doo Daht Ditt,Wycliffe Gordon
Yancey Special,Junior Mance Trio
Yano,Milt Jackson & The Monty Alexander Trio
Yardbird Suite,Art Pepper
Yardbird Suite,Olivier Anthony Theurillat Jazz Quartet
Yardbird Waltz,Jay McShann
Yaris,Frédéric Schlick
Yellow Dog Blues,Louis Armstrong & His All Stars
Yes Indeed,Hank Mobley
Yes Indeed,Slam Stewart
"Yes, My Darling Daughter",Robin McKelle
Yes Or No,Barbara Dennerlein
"Yes Sir, That's My Baby",Count Basie
"Yes Sir, That's My Baby",Nat King Cole Trio
"Yes Sir, That's My Baby",Ruth Brown with The Thad Jones - Mel Lewis Orchestra
Yesterday,Count Basie Orchestra
Yesterday,Dave Grusin
Yesterdays,Centerpiece
Yesterdays,Henri Chaix Trio
Yesterdays,Hope Waits
Yesterdays,Jimmy Forrest
Yesterdays,Larry Coryell
Yesterdays,Modern Jazz Quartet
Yesterdays,Stan Getz
Yo sin ti (Me Without You),Charlie Haden
Yo tengo mi cafetal y tu'ya no tienes naa,Ueli Kempter Trio
Yolene,Daniel Thentz & Swing Machine
You And Me,Lionel Hampton
You And Me,Michel Camilo
You And The Night And The Music,Eddie Higgins
You And The Night And The Music,Eliane Elias
You And The Night And The Music,Julie London
You And The Night And The Music,Marc Perrenoud Trio
"You, And The Night And The Music",Melch Däniker Trio
You And The Night And The Music,Shelly Manne And His Men
You Are My Sunshine,Charly Antolini
You Are My Sunshine,Erroll Garner
You Are My Sunshine,Gene Harris - Scott Hamilton Quintet
You Are My Sunshine,Toots Thielemans
You Are Special,Sullivan Fortner
You Are The Sunshine Of My Life,Dorothy Donegan
You Are The Sunshine Of My Life,Ella Fitzgerald
You Are The Sunshine Of My Life,Marc Hemmeler
You Are Too Beautiful,Johnny Hartman
You Better Believe It,Gerald Wilson Orchestra
You Better Get Up,X-Elle
You Better Go Now,Stéphane Grappelli & Pierre Cavalli
You Better Go Now [= You'd Better Go Now],Venissa Santi
You Better Pay Attention,Thorbjørn Risager
You Brought A New Kind Of Love To Me,Dave McKenna Quartet
You Brought A New Kind Of Love To Me,Scott Hamilton
"You Call It Madness, I Call It Love",Monty Alexander Ray Brown Herb Ellis Trio
You Came A Long Way From St. Louis,Paula West
You Can Depend On Me,Jazzpearls
You Can Depend On Me,Joe Williams & Dave Pell's Prez Conference
You Can Depend On Me,Oliver Jackson Trio
You Can Depend On Me,Tony Bennett & K. D. Lang
You Can't Be In Love With A Dream,Scott Hamilton
You Can't Go Home Again,P. J. Perry & Tommy Banks
You Can't Hurry God,Liz McComb
You Can't Lose A Broken Heart,Tony Bennett & K. D. Lang
You Can't Lose What You Never Had (You Can't Spend What You Ain't Got),Muddy Waters Tribute Band
"You Could Have Had Me, Baby",Linda Hopkins
"You did it, you did it",Rahsaan Roland Kirk
You Do Something To Me,Angela Hagenbach
You Do Something To Me,Two Generation Trio feat. Radek Zapadlo & Martin Opršál
You Don't Have to Worry,Rigmor Gustafsson
You Don't Know,Freda Payne
You Don't Know How Much You Can Suffer,Jan Morks Quartet
You Don't Know Me,Patricia Barber
You Don't Know What Love Is,Dave Lee Trio
You Don't Know What Love Is,Dinah Washington
You Don't Know What Love Is,Enrico Pieranunzi Quartet
You Don't Know What Love Is,J.M.Rhythm Four
You Don't Know What Love Is,Kenny Drew
You Don't Know What Love Is,Tal Farlow
You Don't Know What Love Is,Werner Acker
You Don't Miss Your Water,William Bell & Memphis Horns
You Dream Flat Tires,Joni Mitchell
You Go To My Head,Bud Powell Trio
You Go To My Head,Paul Desmond Quartet With Jim Hall
You Got Me Hummin',"Bobby ""Mr. Soulman"" Johnson feat. Franck Barth"
You Got Me Singing Again,Ray Collin's Hot Club
You Got To Swing And Sway,Catherine Russell
You Gotta Move,Manu Hartmann & Band
You Gotta Try... Harder!,Quincy Jones - Sammy Nestico Orchestra
You Inspire Me,Curtis Stigers
You Know,Herb Ellis & Jimmy Giuffre
You Look Good to Me,David Benoit
You Make Me Feel Like A Natural Woman,Doky Brothers
You Make Me Feel So Young,Virginie Teychené
You Make Me Feel So Young,Claude Diallo & Linus Wyrsch
You Make Me Feel So Young,Curtis Stigers feat. Cyrille Aimée
You make me feel so young,Frank Sinatra
You Make Me Feel So Young,Oscar Peterson Trio
You must believe in spring,Bob Cooper Quintet
You Must Believe In Spring,Dave McKenna
You Must Believe In Spring,Don Friedman Trio
You Must Believe In Spring,George Robert & Torben Oxbol
You Never Lie To Me,Richard Koechli & Blue Roots Company
You Oughta Be In Pictures,George Wein
You Say You Care,Scott Hamilton
You Shook Me,B. B. King
You Should Stay,Dino Saluzzi
You Stepped Out Of A Dream,Peter Cincotti
You Took Advantage Of Me,Art Tatum
You Took Advantage Of Me,Carmen McRae
You Took Advantage of Me,Cy Coleman Trio
You Took Advantage Of Me,Fraser MacPherson Quartet
You Took Advantage Of Me,Gerry Mulligan
You Took Advantage Of Me,Jackie Coon
You Treat Me So Good,Denzal Sinclaire
You Turned The Tables On Me,Angela Hagenbach
You Turned The Tables On Me,Bobby Gordon and Dave McKenna
You Turned The Tables On Me,Joe Cohn
You Won't Let Me Go,Charles Brown
You'd Be So Nice To Come Home To,Art Pepper Quintet
You'd Be So Nice To Come Home To,Ben Webster & Coleman Hawkins
You'd Be So Nice To Come Home To,Daniel Blanc Quartet
You'd Be So Nice To Come Home To,Eddie Higgins Trio
You'd Be So Nice To Come Home To,Freda Payne
You'd Be So Nice To Come Home To,Joey DeFrancesco
You'd Be So Nice To Come Home To,Larry Newcomb Quartet with Bucky Pizzarelli
You'd Be So Nice To Come Home To,Lyambiko
You'd Be So Nice To Come Home To,Richard Lipiec Quartet
You'd Be So Nice To Come Home To,Sophisticated Lady
You'd Better Love Me,Johnny Varro
You'd Better Love Me (While You May),Shirley Horn Trio
You'll Never Find Another Love Like Mine,Jamie Davis
You'll Never Know,Willy Schmid Quartett
Young At Heart,Bodil Niska feat. Claes Crona Trio & Staffan William-Olsson
Young Bean,Ben Webster and Associates
Young Fashioned Ways,Muddy Waters
Your Eyes,Moscow Sax Quintet
Your Heart Is As Black As Night,Beth Hart / Joe Bonamassa
Your Heart Is as Black as Night,Melody Gardot
Your Kind Of Love,Sandra Goldner and the Goldrush
Your Love,Geraldine De Haas
Your Love Is King / Smooth Operator,Laura Fygi
Your Mind Is On Vacation,Andreas Sobczyk Quartett
Your Mind Is on Vacation,Curtis Stigers
Your Mind Is On Vacation,4some blues
Your Mother's Son-In-Law,Rebecca Kilgore & Harry Allen Quartet
Your Sexy Bossa,Cocktail Connection
Your Song,Harry Happel
Your Song,Tri'o'Tonic
You're A Sweetheart,Diane Schuur
You're A Sweetheart,Frank Rosolino
You're A Sweetheart,Johnny Varro
You're A Weaver Of Dreams,Cannonball Adderley Quintet / Members
You're A Weaver Of Dreams,Carmen McRae
You're Driving Me Crazy,Curtis Stigers
You're Driving Me Crazy,Julien-François Zbinden Trio
You're Gonna Make Me Lonesome When You Go,Maria Muldaur
You're Gonna See A Lot Of Me,Lisa Ekdahl
You're Looking At Me,Claude Tissendier
You're Lucky To Me,Fraser MacPherson Quintet
You're Lucky To Me,Kenny Davern
You're Mine You,Benny Golson
You're my everything,Alexandre Huber Trio
You're My Everything,Charly Antolini
You're My Everything,Eddie Higgins Quartet
You're My Everything,Jim Snidero
You're My Everything,Miles Davis Quintet
You're My Thrill,Zoot Sims
You're Nearer,Katrine Madsen
You're Nobody 'Til Somebody Loves You,Dean Martin
You're Nobody Till Somebody Loves You,Jamie Cullum
You're Nobody Till Somebody Loves You,Michael Bublé
You’re Not The Kind,Motis Chamorro Big Band
You're Not The Kind,Scott Hamilton
You're Not The Kind,Terry Morel
You're The Top,Gallavin
Yours Is My Heart Alone,Gene Harris Trio & Stanley Turrentine
You've Changed,Eva Cassidy
You've Changed,Nnenna Freelon
You've Got A Friend,Anne Ducros
You've Got A Friend,Stacey Kent
You've Got A Friend In Me,Randy Newman
You've Got a Friend in Me,Steve Tyrell & Dr. John
You've Got The Fever,Curtis Stigers
Zacherly,Bob Dorough
Zampanò e la vedova (La Strada),Richard Galliano
Zat You Santa Claus,Louis Armstrong & The Commanders
